,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
107,685536360228064128,136.50618855267595,22.2289292065673,-5.444629594570825,-14.300255292535592,1,0,18.7721004486084,17.3451995849609,-57.59454072153659,1.247669574766678,-9.718503989164963,0.0645265836996391
108,637482140111869184,141.3062926151158,20.7399193427688,-6.193305729628233,-12.808618764844846,1,0,18.4388008117676,17.1117992401123,-56.43442131813748,-3.315174075014865,-8.74633044034679,0.8648695508527621
109,637526631677780096,141.19614863396097,21.05786026914475,-3.6720002922000967,-13.298331961147872,1,0,21.4258995056152,20.298999786377,-56.226083888108064,-3.0536327398989025,-7.75368265313652,-1.4882312065378205
110,637341089090558848,140.51346936723573,20.08317695891676,-3.429068063712279,-11.788169716430794,1,0,18.0725994110107,17.6534996032715,-57.39328953460017,-3.0566641076818724,-6.425964067614576,-0.8000224331674373
111,637160769183598336,138.14724951993495,21.27695002566301,-3.955009565616192,-12.928608110503145,1,0,18.596399307251,18.2094993591309,-57.59072517180647,-0.5493669994003754,-7.7302172904230355,-0.6895767005771457
112,637370226148757248,140.55834068521395,20.276498625898906,-4.1263482372219915,-13.673974279441516,1,0,18.5851993560791,17.9918994903564,-57.20828780036965,-2.9858366036237878,-8.376111251678896,-1.2530899134355726
113,637525807044056704,141.21976543129816,21.03942758012725,-5.3684837029989065,-13.418246008819375,1,0,20.8966007232666,19.2210998535156,-56.22926414759252,-3.0821894206268157,-8.791034192409358,-0.14399211999475559
114,637515430403513856,141.55687580246519,21.00607188582614,-3.023106785160302,-13.785354229443364,1,0,20.8211994171143,19.8988990783691,-56.08253833446963,-3.362671888531595,-7.783095203311528,-2.3416926490863426
115,637155615222825088,138.19570997976487,21.180328202238012,-3.3885197684665265,-12.944340887043932,1,0,19.4792995452881,19.1149005889893,-57.64807283150168,-0.6392997123245849,-7.440986872809627,-1.1837808862753947
116,637410770640121088,141.52846654794385,20.397779459846692,-6.26346832201538,-11.941488934560258,1,0,21.0058002471924,20.0137004852295,-56.60449229369556,-3.677819108151108,-8.06771460069087,1.3709606162703432
117,637119503138056704,137.82114942493246,20.814909150744842,-3.2564869529456257,-13.950218445484262,1,0,19.9468994140625,19.5105991363525,-58.14393233018785,-0.5394921402203612,-8.251056747877275,-1.7980486434836003
118,637397679579792640,140.50695053849526,20.623305935393862,-4.5082571309522095,-13.184640835516054,1,0,16.9692993164063,16.3756999969482,-56.94443431657072,-2.755293987667096,-8.166372033929639,-0.6532119329482535
